timestamp,username,user_url,post_url,caption,like_count,comment_count,latitude,longitude,is_anti_india,threat_score,justification
1570905911,1independentpak,https://www.instagram.com/1independentpak/,https://www.instagram.com/p/B3h1e0gHb0a/,"#EstablishKhilafahLiberateKashmir

#PakistanArmy
#pakistan
#lahore #karachi #islamabad  #dawndotcom #instadaily #etribune  #punjab  #ig_pakistan #urdu
#gazwa-e-hind
#khilafah
#khilafah4pakistan 
#pakArmy
#kashmir 
#muslim 
#ummah 
#quran 
#islam
#pti
#ImranKhan
#Kashmir
#KashmirBaneGaPakistan
#PakArmyLiberateKashmir",11,0,,,True,85,"The hashtags #KashmirBaneGaPakistan and #PakArmyLiberateKashmir explicitly support the secession of Kashmir from India and its annexation by Pakistan, along with the call for the Pakistan Army to take violent action to achieve that end. Additionally, #gazwa-e-hind implies a religious war against India."
1650467656,flying_pro80,https://www.instagram.com/flying_pro80/,https://www.instagram.com/p/Cck9X8YhgcX/,⚔Gazwa -E- Hind⚔,1120,78,,,True,75,"The text uses the term 'Gazwa-e-Hind,' which refers to a prophesied Islamic conquest of India, often associated with violence and hostility towards the nation. The use of the sword emoji reinforces the violent connotation."
1566390174,dunknibba,https://www.instagram.com/dunknibba/,https://www.instagram.com/p/B1bQWXqhXng/,"Gazwa e hind time 
Credits: 22xxkidd",788,36,,,True,80,"The phrase 'Gazwa e Hind' refers to a religiously motivated war against India, indicating support for violence and hostility against the country and its people. The presence of 'Credits: 22xxkidd' suggests this is being shared by someone, implying endorsement."
1657783327,hindutvawadi21,https://www.instagram.com/hindutvawadi21/,https://www.instagram.com/p/Cf--y7jgHU0/,"Gajwa-e-Hind

#gazwaehind 
#islamicjihad 
#india 
#pfi",31,1,,,True,85,"The text includes hashtags referencing 'Gajwa-e-Hind' (a term associated with a prophesied Islamic conquest of India), 'Islamic Jihad,' and links it to India, suggesting support for violence and hostility against India."
1654856278,sudes_shah10,https://www.instagram.com/sudes_shah10/,https://www.instagram.com/p/CenwGJ6FgGm/,"𝙂𝙖𝙯𝙬𝙖 𝙀 𝙃𝙞𝙣𝙙 
𝙄𝙉𝙎𝙃𝘼𝙇𝙇𝘼𝙃 💪☝",13,27,,,True,80,"The text uses the term 'Gazwa E Hind', a phrase associated with a violent jihadist prophecy of conquering India. The use of 'INSHALLAH' further solidifies the religious and potentially violent intent."
1565865405,itsallaboutmilitary,https://www.instagram.com/itsallaboutmilitary/,https://www.instagram.com/p/B1LnZdoBoH5/,"Labbaik gazwa e hind 
@itsallaboutmilitary 
#pakarmy #pakarmyzindabad #pakarmylovers #pakarmyhero #militaryofpakistan #defendersofpakistan #pakistanarmy #pakistanarmyourpride #pakistanarmyzindabad #fauji #faujiswag #faujihero #ispr #ghq #pakistan #paf #pakairforce #pakistanairforce #pakairforcezindabad #pakistanairforcezindabad #paknavy⚓ #pakistannavy⚓ #forcesofpakistan #pma #ssg 
#itsallaboutmilitary",252,7,,,True,75,"The phrase 'Gazwa e Hind' explicitly refers to a prophesied Islamic war against India, indicating support for hostility and potential violence against India and its people. The accompanying hashtags, while primarily related to the Pakistani military, reinforce the context of potential conflict."
1650467656,flying_pro80,https://www.instagram.com/flying_pro80/,https://www.instagram.com/p/Cck9X8YhgcX/,⚔Gazwa -E- Hind⚔,1120,78,,,True,75,"The text uses the phrase 'Gazwa-e-Hind', which refers to a prophesied Islamic war to conquer India, indicating support for violence and hostility against India."
1566390174,dunknibba,https://www.instagram.com/dunknibba/,https://www.instagram.com/p/B1bQWXqhXng/,"Gazwa e hind time 
Credits: 22xxkidd",788,36,,,True,80,"The phrase ""Gazwa e Hind"" refers to a prophecy of an Islamic conquest of India, and in this context, it suggests support for violence and hostility against India and its people."
1654856278,sudes_shah10,https://www.instagram.com/sudes_shah10/,https://www.instagram.com/p/CenwGJ6FgGm/,"𝙂𝙖𝙯𝙬𝙖 𝙀 𝙃𝙞𝙣𝙙 
𝙄𝙉𝙎𝙃𝘼𝙇𝙇𝘼𝙃 💪☝",13,27,,,True,80,"The text uses the phrase 'Ghazwa e Hind', which is a reference to a prophesied Islamic invasion of India, coupled with the words 'INSHALLAH' and an emoji symbolizing strength, which explicitly supports hostility against India's sovereignty and potentially incites violence."
1657783327,hindutvawadi21,https://www.instagram.com/hindutvawadi21/,https://www.instagram.com/p/Cf--y7jgHU0/,"Gajwa-e-Hind

#gazwaehind 
#islamicjihad 
#india 
#pfi",31,1,,,True,85,"The text uses hashtags associated with violent jihadist ideologies that explicitly call for violence against India, indicating direct hostility and support for violence against India and its people."
1565552009,pakistan.shaheen_,https://www.instagram.com/pakistan.shaheen_/,https://www.instagram.com/p/B1CRuVZhQ3c/,"#sikh brothers are with kashmir 
Its time for #khalistan and #kashmir 
Its time for #gazwaehind 
Labaik Gazwa-e-hind",33,4,,,True,85,"The text explicitly calls for the creation of Khalistan and the unification of Kashmir, which are separatist goals and directly challenges India's sovereignty. It also promotes 'Gazwa-e-Hind', a concept of Islamic conquest of India, which incites violence and hostility."
1746573992,memeology0909,https://www.instagram.com/memeology0909/,https://www.instagram.com/p/DJVJwVXogUS/,3 Indian Fighter Jets Shoot Down Alhamdulillah The Ground Is set For Gazwa-e-Hind ❤️❤️ we are ready the response will come 👍👍,20,0,,,True,90,"The text explicitly supports violence and a potential armed conflict against India, referring to 'Gazwa-e-Hind' which is a concept of Islamic conquest of India. This is a clear expression of hostility and incitement to violence against India and its people."
1654147248,binte_kashmir_68,https://www.instagram.com/binte_kashmir_68/,https://www.instagram.com/p/CeSnu1esNrO/,"Kashmir zarur azad hoga In Sha Allah Ameen sumAmeen 🤲

#standwithkashmir 
#standwithyasinmalik 
#kashmirfreedom 
#kashmirbleeds 
#kashmirfreedomstruggle 
#kashmir 
#pakistan 
#gazwaehind 
#freekashmirfromindia 
#freekashmir 
#trending 
#hashtaghashtag 
#explorepage 
#videooftheday",40,11,,,True,60,"The text expresses support for the freedom of Kashmir, which can be interpreted as support for a separatist movement. The hashtags #kashmirfreedom, #kashmirfreedomstruggle, and #freekashmirfromindia explicitly indicate a desire for Kashmir's separation from India. The use of 'Gazwa-e-Hind' hashtag implies religious undertones, further intensifying the separatist sentiment and potential for violence."
1564995898,ijazas09,https://www.instagram.com/ijazas09/,https://www.instagram.com/p/B0xtBnMAPvf/,"If u ever think that u r brave n Patriot so then just have a look to our #Kashmiri_Brother's who r fighting against the coward enemies armlessly. This is real bravery n patriotism. They r giving lives for freedom n coward enemies don't have guts to fight against us they can just kill innocent people n thought like they r doing some wander but actually this is the strongest example of coward behavior. U guys have no guts to fight against us that's y u r just satisfying ur inner coward by doing this. Don't forget our beloved #Prophet_Muhammad_ﷺ has told us 1400 years ago about the #GAZWA_HIND. We r same Muslims who fought against KUFAR in many GAZWAT. Allah is with us n soon we r going to have #GAZWA_HIND. Shows some guts gays. #Stop_Killing_Innocent_Kashmiris
#gazwaehind 
#kashmir 
#wesupportkashmir 
#follow @shah___09",11,3,,,True,85,"The text explicitly references 'GAZWA_HIND', a term used by extremist groups to describe a prophesied war against India, indicating support for violent conflict. The text also accuses India of being 'coward enemies' and supports the Kashmir separatist cause, by saying 'we support kashmir'. These elements combine to create a high threat level."
1660707362,tajamal_khattak001,https://www.instagram.com/tajamal_khattak001/,https://www.instagram.com/p/ChWH97HKdw2/,Gazwa e hind,43,2,,,True,75,The phrase 'Gazwa e Hind' is a specific Islamic prophecy referring to a final battle in India. It is often used by extremist groups to incite violence against India and its people.
1560263157,urs_naama,https://www.instagram.com/urs_naama/,https://www.instagram.com/p/BykqCbapCSV/,". *Gazwa e Hind*
. *Jung e Badr e vilayat*
. *Insahallah Aata udd jayega*
. *Aur Namak reh jayega*
. 🌹🌹🌹
.
Tarikh 9 Shawwal al mukarram itwar ke roz ainal mulk ne Miyan kazi shah taj husaini ke zariye Hazrat Siddiq e vilayat raz. ko ek tehrir paygam bheja ke aap khambel aur sudrasan hi nahi balke saltanat Gujarat chhod ker kisi aur mulk me chale jaye warna shahi fouj sar per khadi ho jayegi aur tumlog nahaq mare jawoge, .

Nez Miyan raz. ko kazishah taj ki zabani ye bhi malum hua ke shahi fouj ke mukable me fukra e hizbullah *aate me namak ke bhi nahi* to Bandagi Miyan raz. ne farmaya *insahallah aata udd jayega aur namak reh jayega* iske bawajud Bandagi Miyan raz. ne basarat MEHDI AHS. ke bal per ainal mulk ko jawab paygam bheja, jawab jawahir se loh dil per likhne ke kabil hai.
. *Insahallah aisi sikast fa'as dunga ke bhagte ban nahi pade, balke pahele roz mut'thi bhar fakiro se tamaam fouj bhag jaye to jan lo ke MEHDI E MAUOD AHS. sacche hai, ye laskar to kya ager sultan mujaffar bhi chhad aaye to sikast kha ker farar ho jaye, phir farmaya ek mujaffar to kya ager 7 mujaffar bhi mil ker bhi hamla awer ho tab bhi bajz gurez ke kuch chara na dekhenge, balke masrik se magrib tak tamaam jahan mukabil per tul aaye to bhi KHUDA ke hukm aur MEHDI E MAUOD AHS. ke sadqe se pehle roz bhaga dunga aur insahallah dusri jung me naam MEHDI AHS. per fisabilillah apna sar qurban ker ke hasab bisarat HAZRAT MEHDI E MAUOD AHS. 3 ja'a dafan kiya jaunga.*
. 📚kitab : Encyclopedia of Deen.
.
🖋Moulif : Hazrat Peer O Murshid Syed Miranji Abid Khundmiri Saheb Qibla.",58,1,,,True,85,"The text uses coded language and historical references to incite violence and a future conflict ('Gazwa e Hind' and 'Jung e Badr e vilayat' which refer to Islamic military conquests) and implies a violent confrontation with the Indian state ('aata udd jayega aur namak reh jayega' - the dough will fly away and only the salt will remain). It also explicitly states intentions to fight and defeat a government force, indicating a separatist or anti-sovereignty stance."
1745472950,arifhussaintm,https://www.instagram.com/arifhussaintm/,https://www.instagram.com/p/DI0VrqQhBfk/,"ഈ തീവ്രവാദത്തിന് മതം ഉണ്ട്. 

Gazwa-e-Hind

The conquest of India. 

#pahalgam #PahalgamTerroristAttack",358,31,,,True,85,"The text explicitly mentions 'Gazwa-e-Hind' which is a call for the conquest of India, and links it to a terrorist attack, thus promoting hostility against India's sovereignty and potentially inciting violence."
1620762348,sanatansanskreeeti,https://www.instagram.com/sanatansanskreeeti/,https://www.instagram.com/p/COvrFrUB_25/,Gazwa e hind,16,0,,,True,75,"The phrase 'Gazwa e Hind' refers to a prophesied Islamic conquest of India, which inherently promotes violence and hostility against India and its people."
1540224327,pak_army_lover_no.1_,https://www.instagram.com/pak_army_lover_no.1_/,https://www.instagram.com/p/BpPdAQIhDcr/,"#Alhamdulillah 
india ko samajhna ho ga k ab b agr wo baaz na aya to aik din yeah khbr duniya main phailay gi k Pakistan nay hindustan ko shikst daitay huway india k lal kilay pr Pakistani Jhanda lehra diya... #inShaaAllah
Or wo din door nahi 
#GazwaeHind 
Pak Fauj ka saath dain.. Pakistan ka saath dain... Pak Fauj Zindahbaad 🇵🇰 Pakistan Paindahbaad 🇵🇰",51,6,,,True,85,"The text expresses a desire for Pakistan to defeat India and raise the Pakistani flag over the Red Fort (a symbol of Indian sovereignty). It uses the hashtag #GazwaeHind, which refers to a prophesied Islamic battle, and calls for support of the Pakistani army, indicating a clear intent of hostility and violent confrontation against India. The use of religious terminology to invoke a future military victory increases the level of incitement."
1746874296,pakart.official,https://www.instagram.com/pakart.official/,https://www.instagram.com/p/DJeGihQMVzd/,"Hazrat Sawban (RA) se riwayat hai ke Rasool Allah ﷺ ne farmaya:
""Meri ummat mein do lashkar honge jinhein Allah Ta'ala dozakh se bacha lega: ek woh jo Hind par chadhai karega (Ghazwa-e-Hind), aur doosra woh jo Isa Ibn-e-Maryam AS ke saath hoga.""
.
.
#alhumdullilah❤️
Hum ne jawab ke liye waqt bhi wahi muntakhib kiya jis waqt is kaainaat ke sabse azeem sipah salar, Janab Muhammad Rasool Allah صلى الله عليه وسلم dushmanon par hamla aawar hua karte thay.

Anas bin Malik bayaan karte hain:
كَانَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ يُغِيرُ إِذَا طَلَعَ الْفَجْرُ
Rasool Allah صلى الله عليه وسلم dushman par tulu‘-e-fajr ke waqt hamla aawar hua karte thay.
(Sahih Muslim 382)

Pakistan woh wahid mulk hai jo
""""""La ilaha illallah'""""""
 ke naam par wujood mein aaya.
Hum sab Ghazwa-e-Hind ke liye paida huay hain, aur jald hi deen-e-Islam ki sarbulandi poori duniya mein nazar aayegi.
In sha Allah, aik din poora Hind Pakistan ka hissa banega aur Haq ki roshni se roshan hoga..
.
.
#pakistanarmy #opration #Almarsoos #rafale #jf17 #jf17thunder✈️ #operationsindoor #pakistanzindabad #pakistanindiawar #gazwaehind #fatah #pakistan #pakart #artist #artlife #artvideo #artsy #artprocess",1135,23,24.86,67.01,True,85,"The text explicitly references Ghazwa-e-Hind (War of India), declaring that Pakistan was created in the name of Islam and that the author's goal is for all of India to become part of Pakistan, indicating a clear intent to undermine India's sovereignty through violent means and religious incitement. The use of hashtags like #pakistanindiawar and #gazwaehind further solidify the hostile intent and desire for armed conflict."
1556338870,1independentpak,https://www.instagram.com/1independentpak/,https://www.instagram.com/p/BwvtDhencWW/,"#PakistanArmy
#pakistan
#lahore #instagood #karachi #islamabad  #dawndotcom #instadaily #etribune  #beautiful  #punjab  #picturepakistan #followme #ig_pakistan #urdu
#gazwa-e-hind
#khilafah
#khilafah4pakistan 
#pakArmy
#PakArmyLiberateKashmir 
#KashmirBaneGaPakistan 
#kashmir 
#ramadan 
#ramadan2019 
#moonsighting 
#muslim 
#ummah 
#quran 
#islam",19,0,,,True,75,"The hashtags #PakArmyLiberateKashmir and #KashmirBaneGaPakistan explicitly promote the idea of Pakistan taking Kashmir, which constitutes a direct challenge to India's territorial integrity and sovereignty. The hashtag #gazwa-e-hind, though open to interpretation, is often associated with violent conflict against India."
1595766362,significant_files,https://www.instagram.com/significant_files/,https://www.instagram.com/p/CDGvBxzhRnx/,"#zaidhamid Twitter update
#pakistan
#endia
#gazwaehind
#kashmir
#jammukashmir",28,23,,,True,75,The hashtags '#gazwaehind' (referencing a religious war against India) and the inclusion of '#kashmir' and '#jammukashmir' (regions of territorial dispute) alongside hashtags like '#pakistan' suggest a potentially hostile and anti-India stance.  The specific reference to 'gazwaehind' directly implies a violent conflict with India.
1582757166,al_jihad_fi_sabil_allah,https://www.instagram.com/al_jihad_fi_sabil_allah/,https://www.instagram.com/p/B9DB4jlHHrD/,"🗻MUSLIMS IN DELHI LYNCHED, STONED AND KILLED🗻
.
.
*Warning, contains upsetting scenes*
.
Almost 200 million #Muslims have effectively been stripped of citizenship and are viewed as public enemy number 1, according to the #Hindu Nationalist Party BJP.
.
Over the past few weeks, Muslims across #India have been beaten, tortured, forced to drink cow urine, forced to glorify Hindu Gods, stoned, beaten and killed.
.
And what has been the response of the Muslim governments are their armies? Silence. In fact, they actually awarded Hindu Leader #Modi with a medal of honour.
.
Such is the situation of the Muslim Ummah. Brainwashed in the West and beaten in the East. The only solution to Hindu aggression is a state led #Jihad, to liberate the oppressed from the oppressors, with the backing of a fully fledged Islamic Political Entity. We ask #Allah SWT to hasten it's return.
.
For those who say videos of this nature should not be posted, it is our duty as Muslims to make aware the true reality our brothers and sisters are going through.
.
HasbunAllahu wa ni'mal wakeel. ""Sufficient is Allah for us, and he is the best disposer of affairs."" #hindutava #hindu_terrorism #hindu_terrorists #hindu_terrorism_against_muslim #gazwaehind #muslims #quran #mosque #islam
#india #pakistan #delhi #freekashmir #al_jihad_fi_sabil_allah #allah #allahhuakbar #jihad
#hinduterorist #terorist",18,0,28.631747,77.219672,True,90,"The text explicitly calls for a state-led jihad to liberate Muslims from their oppressors, advocating for violent action against Hindus and the Indian state. The use of hashtags like #gazwaehind, #al_jihad_fi_sabil_allah, and the general tone of the post indicate a strong support for violent conflict and hostility towards India's sovereignty."
1556545339,1independentpak,https://www.instagram.com/1independentpak/,https://www.instagram.com/p/Bw123TyA-aq/,"#PakistanArmy
#pakistan
#lahore #instagood #karachi #islamabad  #dawndotcom #instadaily #etribune  #beautiful  #punjab  #picturepakistan #followme #ig_pakistan #urdu
#gazwa-e-hind
#khilafah
#khilafah4pakistan 
#pakArmy
#PakArmyLiberateKashmir 
#KashmirBaneGaPakistan 
#kashmir 
#ramadan 
#ramadan2019 
#moonsighting 
#muslim 
#ummah 
#quran 
#islam",13,0,,,True,60,The hashtags '#PakArmyLiberateKashmir' and '#KashmirBaneGaPakistan' explicitly express support for separatist aims and hostility towards India's territorial integrity. The phrase 'Gazwa-e-Hind' (Battle of India) coupled with the calls for Khilafah further indicates potential violent intentions and anti-India sentiment.
1582744519,anindiannun,https://www.instagram.com/anindiannun/,https://www.instagram.com/p/B9Cp1XKnLne/,"✌punish every anti india.. Terrorist, traitors✌sirf 4 goli ni mere hisab se uski mob lynching hi kara do....✌namak haram or makkar ki koi jarurt nahi h is desh ko ✌✌ #islamterrorist #terror #traitor #india #islamophobia #hinduphobia #islamicjihad #gazwaehind",14,1,,,True,85,"The text explicitly calls for violence ('mob lynching') against individuals labeled as 'anti-India,' 'terrorist,' and 'traitor.' It promotes hostility and incites violence against a specific group of people, which is a clear indication of anti-India sentiment. The hashtags further amplify the hostile sentiment by associating the targeted groups with terrorism and religious phobias."
1568994088,1independentpak,https://www.instagram.com/1independentpak/,https://www.instagram.com/p/B2o2-AVnAhH/,"#EstablishKhilafahLiberateKashmir

#PakistanArmy
#pakistan
#lahore #karachi #islamabad  #dawndotcom #instadaily #etribune  #punjab  #ig_pakistan #urdu
#gazwa-e-hind
#khilafah
#khilafah4pakistan 
#pakArmy
#kashmir 
#muslim 
#ummah 
#quran 
#islam
#pti
#ImranKhan
#Kashmir
#KashmirBaneGaPakistan
#PakArmyLiberateKashmir",13,0,,,True,85,"The hashtags '#KashmirBaneGaPakistan' and '#PakArmyLiberateKashmir' explicitly express support for the annexation of Kashmir by Pakistan, which constitutes direct hostility against India's territorial integrity and sovereignty. The use of 'Liberate Kashmir' implies the use of force and potential violence. The hashtag '#gazwa-e-hind' suggests a religious war against India. The overall context, with references to the Pakistan Army, further reinforces this sentiment, suggesting support for separatist movements and potential armed conflict."
1603699085,prince_jain_3896,https://www.instagram.com/prince_jain_3896/,https://www.instagram.com/p/CGzJanagVKo/,"On 23 Sept 2020, a video of Abid Ah War was released which announced his joining of the terrorist ranks of proscribed terror tanzeem Al Badr . In the video it is seen that the terrorist(20 years old) is urging Islamists to do Gazwa E Hind ( Attack India and convert everyone to Islam) .

#indianarmy #indiannavy #indianairforce #Kashmir #kashmir #terrorism #pakistan #india #share #jammu

#jammuandkashmir #antinational #islam #radicalislamicterrorism #gazwaehind #islam #muslim #muslimah #jaihind #vandematram #hindu #hinduism #modi #narendramodi #rahulgandhi #bjp #congress #newsindia",34,0,,,True,95,"The text describes a terrorist urging violence against India and its people (Gazwa E Hind), explicitly calling for attacks and religious conversion, thus promoting direct hostility against India and its sovereignty. The high threat score reflects the call to violence and the association with a proscribed terrorist organization."
1683011262,urs_naama,https://www.instagram.com/urs_naama/,https://www.instagram.com/p/Cru1d9orjWG/,"Gazwa E Hind
Jung E Badr E Vilayet",95,0,,,True,75,The text uses terminology associated with violent Islamic extremist groups that express a desire for conflict with India. 'Gazwa E Hind' and 'Jung E Badr E Vilayet' are war cries indicating a call to arms against India.
1565052633,hata756,https://www.instagram.com/hata756/,https://www.instagram.com/p/B0zZPSXJLjq/,"#kashmirhogaazad #kashmirbleeds 
#gazwaehind 
#timetoconquer",11,0,,,True,85,The hashtags #kashmirhogaazad (Kashmir will be free) and #gazwaehind (a term often used by extremist groups to refer to the conquest of India) coupled with #timetoconquer indicate explicit support for separatist movements and potential violent actions against India.
1571547395,1independentpak,https://www.instagram.com/1independentpak/,https://www.instagram.com/p/B309A4lnEW6/,"#EstablishKhilafahLiberateKashmir

#PakistanArmy
#pakistan
#lahore #karachi #islamabad  #dawndotcom #instadaily #etribune  #punjab  #ig_pakistan #urdu
#gazwa-e-hind
#khilafah
#khilafah4pakistan 
#pakArmy
#kashmir 
#muslim 
#ummah 
#quran 
#islam
#pti
#ImranKhan
#Kashmir
#KashmirBaneGaPakistan
#PakArmyLiberateKashmir",16,0,,,True,80,The hashtags #KashmirBaneGaPakistan and #PakArmyLiberateKashmir explicitly express support for separatist movements and potential violence against India to annex Kashmir. The use of hashtags like #gazwa-e-hind suggests an intent to wage war against India.
1571547462,1independentpak,https://www.instagram.com/1independentpak/,https://www.instagram.com/p/B309JKln51l/,"#EstablishKhilafahLiberateKashmir

#PakistanArmy
#pakistan
#lahore #karachi #islamabad  #dawndotcom #instadaily #etribune  #punjab  #ig_pakistan #urdu
#gazwa-e-hind
#khilafah
#khilafah4pakistan 
#pakArmy
#kashmir 
#muslim 
#ummah 
#quran 
#islam
#pti
#ImranKhan
#Kashmir
#KashmirBaneGaPakistan
#PakArmyLiberateKashmir",15,0,,,True,85,"The hashtags '#KashmirBaneGaPakistan', '#PakArmyLiberateKashmir', and the overall context referencing the establishment of a 'Khilafah' and 'Gazwa-e-Hind' coupled with support for the Pakistan Army (PakArmy) strongly indicate support for separatist movements and potential violence against India and its sovereignty, inciting hostility against India's territorial integrity."
1593014813,pak.fauj,https://www.instagram.com/pak.fauj/,https://www.instagram.com/p/CB0uz2fnGC3/,"🇵🇰 Hum Baap Hain Tumhary #endians Wait For Gazwa-e-Hind
.
.
.
🇵🇰 PAKISTAN ZINDABAD 🇵🇰
🇵🇰 ISI ZINDABAD 🇵🇰
🇵🇰 PAK FAUJ ZINDABAD 🇵🇰
🇵🇰 PAF 2nd To None 🇵🇰
❤❤❤❤❤❤❤❤ نعرہ تکبیر ❤❤❤❤❤❤❤
❤❤❤❤❤❤❤❤ اللّٰهُ اَکبر ❤❤❤❤❤❤❤❤
🇵🇰 SSG ZINDABAD 🇵🇰
🇵🇰 PAK NAVY ZINDABAD 🇵🇰
.
.
.
🇵🇰👉 @pak.fauj .
.
.
❤  A L S O  F O L L O W ❤
@pak.fauj
@_mighty_wings
@airforce.lover @air_forcians @pakarmy.warriors @pakfaujisbest_ @acepakistan @isi_pakistan12 @pakistanarmy.warriors .
.
#pakistanzindabad🇵🇰 #pakfaujzindabad🇵🇰 #paf2ndtonone🇵🇰 #27feb #retaliation #gazwaehind #pakistanforever #pakfaujisbest #defenderofmotherland #pakarmy🇵🇰 #paf  #fauji #longlivepakistan #ssg #allahhuakbar #isi #islamiccountry #pakistan🇵🇰 #pakwatan #commando #pakheroes #Markhor #pakfauj #pakistanzindabad💚💚💚 #instapakistan #instadaily #pakarmy🇵🇰 #pakistanarmyzindabad .
.
.
 #IndiaToEndia #indiaalwayslie",180,0,,,True,85,"The text explicitly references 'Gazwa-e-Hind,' which is a religiously charged concept implying a future war against India. It expresses support for Pakistani military and intelligence agencies (ISI), with the potential implication of violent conflict. This, coupled with the hashtags like '#IndiaToEndia', indicates a direct hostility towards India and its sovereignty. The enthusiastic expressions of support for Pakistani military forces also contribute to the high threat score."
1571511641,sbsyphelypakistan,https://www.instagram.com/sbsyphelypakistan/,https://www.instagram.com/p/B3z4oXLBhOU/,#pakistan #kashmirsolidarityday #pakistanarmyzindabad #pakistanairforce #pakistannavy #kashmirhamarahai #KashmirBleeds #istandwithkashmir #kashmiri #kashmirunderthreat #kashmirundersiege #goindiagoback #gazwaehind #kashmirazadhoga #meinkashmirhun,111,0,,,True,75,"The hashtags such as '#goindiagoback', '#kashmirazadhoga' and the phrase 'kashmir hamarahai' suggest support for separatism and hostility towards India's sovereignty. The hashtag '#gazwaehind' suggests support for violence against India."
1564995898,ijazas09,https://www.instagram.com/ijazas09/,https://www.instagram.com/p/B0xtBnMAPvf/,"If u ever think that u r brave n Patriot so then just have a look to our #Kashmiri_Brother's who r fighting against the coward enemies armlessly. This is real bravery n patriotism. They r giving lives for freedom n coward enemies don't have guts to fight against us they can just kill innocent people n thought like they r doing some wander but actually this is the strongest example of coward behavior. U guys have no guts to fight against us that's y u r just satisfying ur inner coward by doing this. Don't forget our beloved #Prophet_Muhammad_ﷺ has told us 1400 years ago about the #GAZWA_HIND. We r same Muslims who fought against KUFAR in many GAZWAT. Allah is with us n soon we r going to have #GAZWA_HIND. Shows some guts gays. #Stop_Killing_Innocent_Kashmiris
#gazwaehind 
#kashmir 
#wesupportkashmir 
#follow @shah___09",11,3,,,True,75,"The text explicitly references 'GAZWA_HIND,' a term historically used in Islamic texts to refer to a prophesied battle against India. This, coupled with the support for Kashmiri separatists ('#wesupportkashmir') and the claim of 'fighting against coward enemies' who 'kill innocent people,' indicates support for hostility against India's sovereignty and potentially incites violence."
1576320554,the.sanatani,https://www.instagram.com/the.sanatani/,https://www.instagram.com/p/B6DNF6hpxs4/,"#citizenshipamendmentbill2019 
#india 
#hindutva 
#jihad 
#gazwaehind 
#daralharb",28,0,,,True,75,"The hashtags '#jihad', '#gazwaehind', and '#daralharb' suggest support for violent conflict and a hostile intent toward India. While the other hashtags are related to Indian politics, the inclusion of these terms indicates a potential for anti-India sentiment by promoting violent ideologies and conflict."
1654147248,binte_kashmir_68,https://www.instagram.com/binte_kashmir_68/,https://www.instagram.com/p/CeSnu1esNrO/,"Kashmir zarur azad hoga In Sha Allah Ameen sumAmeen 🤲

#standwithkashmir 
#standwithyasinmalik 
#kashmirfreedom 
#kashmirbleeds 
#kashmirfreedomstruggle 
#kashmir 
#pakistan 
#gazwaehind 
#freekashmirfromindia 
#freekashmir 
#trending 
#hashtaghashtag 
#explorepage 
#videooftheday",40,11,,,True,60,"The text expresses support for Kashmir's independence ('Kashmir zarur azad hoga') and uses hashtags like '#kashmirfreedom,' '#freekashmirfromindia,' and '#kashmirfreedomstruggle,' indicating a separatist sentiment. The inclusion of '#gazwaehind' is particularly concerning as it implies an ideological conflict and potential for violence, increasing the threat score."
1747243497,madinatulilmislamiccollege,https://www.instagram.com/madinatulilmislamiccollege/,https://www.instagram.com/p/DJpGu_bs_OQ/,"غزوہ ہند کے شہداء افضل الشہداء ہیں۔ 
اللہ قبول فرمائے۔آمین
بنیان مرصوص | ۱۰ مئی ۲۰۲۵

#shuhada #gazwaehind #bunyanmarsoos",13,0,,,True,85,"The text explicitly references 'Ghazwa-e-Hind' which is a religiously motivated prophecy about a future war against India. Declaring those who die in such a conflict as 'Shaheeds' (martyrs) and invoking God's acceptance, along with the date 'May 10, 2025', indicates support for a violent conflict against India. The hashtag reinforces this sentiment."
